year,household_id,mobilebank_year,income
2012,80,,2026.886
2011,80,,2026.318
2010,80,,2026.463
2009,80,,2024.076
2008,80,,2024.874
2007,80,,2022.446
2006,80,,2023.56
2005,80,,2022.155
2004,80,,2022.767
2003,80,,2017.705
2002,80,,2021.819
2017,81,,2035.412
2016,81,,2035.027
2015,81,,2034.565
2014,81,,2034.422
2013,81,,2029.039
2012,81,,2031.786
2011,81,,2028.55
2010,81,,2030.82
2009,81,,2025.458
2008,81,,2026.918
2007,81,,2024.952
2006,81,,2024.334
2005,81,,2022.521
2004,81,,2024.206
2003,81,,2022.005
2002,81,,2023.271
2017,82,,2037.139
2016,82,,2034.704
2015,82,,2032.859
2014,82,,2032.95
2013,82,,2029.863
2012,82,,2029.429
2011,82,,2029.088
2010,82,,2028.066
2009,82,,2024.805
2008,82,,2028.677
2007,82,,2025.282
2006,82,,2026.862
2005,82,,2025.209
2004,82,,2025.342
2003,82,,2019.273
2002,82,,2021.981
2017,83,,2039.532
2016,83,,2033.153
2015,83,,2036.18
2014,83,,2034.853
2013,83,,2032.72
2012,83,,2031.7
2011,83,,2030.013
2010,83,,2031.539
2009,83,,2030.316
2008,83,,2027.936
2007,83,,2026.317
2006,83,,2027.565
2005,83,,2027.079
2004,83,,2027.097
2003,83,,2022.063
2002,83,,2025.265
2017,84,,2038.886
2016,84,,2036.116
2015,84,,2034.747
2014,84,,2033.687
2013,84,,2031.73
2012,84,,2031.157
2011,84,,2030.286
2010,84,,2030.286
2009,84,,2027.307
2008,84,,2027.592
2007,84,,2025.045
2006,84,,2025.661
2005,84,,2025.261
2004,84,,2027.692
2003,84,,2019.729
2002,84,,2025.293
2017,85,,2034.428
2016,85,,2033.758
2015,85,,2029.822
2014,85,,2029.626
2013,85,,2027.727
2012,85,,2028.307
2011,85,,2027.15
2010,85,,2028.953
2009,85,,2023.901
2008,85,,2023.727
2007,85,,2022.047
2006,85,,2022.512
2005,85,,2023.552
2004,85,,2021.931
2003,85,,2016.794
2002,85,,2022.323
2017,86,,2035.234
2016,86,,2032.737
2015,86,,2031.344
2014,86,,2035.486
2013,86,,2030.046
2012,86,,2029.313
2011,86,,2025.406
2010,86,,2026.457
2009,86,,2025.154
2008,86,,2026.46
2007,86,,2026.088
2006,86,,2021.82
2005,86,,2024.076
2004,86,,2024.847
2003,86,,2020.613
2002,86,,2019.908
2017,87,,2038.679
2016,87,,2035.257
2015,87,,2036.186
2014,87,,2036.103
2013,87,,2032.622
2012,87,,2032.753
2011,87,,2030.426
2010,87,,2028.686
2009,87,,2026.103
2008,87,,2028.337
2007,87,,2026.359
2006,87,,2026.079
2005,87,,2027.994
2004,87,,2024.815
2003,87,,2019.333
2002,87,,2027.329
2017,88,,2036.708
2016,88,,2032.889
2015,88,,2034.207
2014,88,,2032.848
2013,88,,2030.285
2012,88,,2029.087
2011,88,,2027.682
2010,88,,2027.616
2009,88,,2025.668
2008,88,,2026.606
2007,88,,2024.166
2006,88,,2025.452
2005,88,,2023.237
2004,88,,2022.988
2003,88,,2021.413
2002,88,,2024.614
2017,89,,2035.974
2016,89,,2035.147
2015,89,,2036.945
2014,89,,2035.182
2013,89,,2030.915
2012,89,,2031.444
2011,89,,2031.106
2010,89,,2031.065
2009,89,,2027.683
2008,89,,2028.74
2007,89,,2027.134
2006,89,,2026.522
2005,89,,2026.341
2004,89,,2026.033
2003,89,,2022.193
2002,89,,2024.355
2017,90,,2040.791
2016,90,,2036.354
2015,90,,2035.354
2014,90,,2034.976
2013,90,,2032.302
2012,90,,2032.533
2011,90,,2032.368
2010,90,,2029.334
2009,90,,2028.74
2008,90,,2030.043
2007,90,,2026.113
2006,90,,2024.771
2005,90,,2024.409
2004,90,,2024.382
2003,90,,2021.135
2002,90,,2022.832
2017,91,,2036.302
2016,91,,2036.021
2015,91,,2032.674
2014,91,,2032.905
2013,91,,2031.856
2012,91,,2031.195
2011,91,,2030.623
2010,91,,2029.08
2009,91,,2026.376
2008,91,,2027.211
2007,91,,2026.206
2006,91,,2025.26
2005,91,,2026.919
2004,91,,2025.69
2003,91,,2019.869
2002,91,,2024.19
2017,92,,2039.151
2016,92,,2036.595
2015,92,,2034.174
2014,92,,2035.97
2013,92,,2031.829
2012,92,,2030.638
2011,92,,2028.649
2010,92,,2029.05
2009,92,,2026.882
2008,92,,2028.664
2007,92,,2026.703
2006,92,,2024.562
2005,92,,2024.258
2004,92,,2024.558
2003,92,,2019.251
2002,92,,2023.769
2017,93,,2035.512
2016,93,,2034.29
2015,93,,2033.327
2014,93,,2031.528
2013,93,,2030.294
2012,93,,2027.964
2011,93,,2027.782
2010,93,,2028.984
2009,93,,2027.217
2008,93,,2027.129
2007,93,,2026.313
2006,93,,2026.259
2005,93,,2023.766
2004,93,,2024.838
2003,93,,2019.294
2002,93,,2021.744
2017,94,,2036.876
2016,94,,2034.327
2015,94,,2034.418
2014,94,,2034.118
2013,94,,2028.528
2012,94,,2031.679
2011,94,,2027.346
2010,94,,2028.026
2009,94,,2027.762
2008,94,,2026.978
2007,94,,2025.929
2006,94,,2025.824
2005,94,,2026.316
2004,94,,2022.694
2003,94,,2018.641
2002,94,,2024.019
2017,95,,2035.509
2016,95,,2033.624
2015,95,,2033.395
2014,95,,2033.087
2013,95,,2032.193
2012,95,,2028.908
2011,95,,2029.14
2010,95,,2027.277
2009,95,,2026.386
2008,95,,2027.651
2007,95,,2024.917
2006,95,,2022.419
2005,95,,2025.59
2004,95,,2022.007
2003,95,,2018.308
2002,95,,2022.748
2017,96,,2039.148
2016,96,,2036.552
2015,96,,2034.654
2014,96,,2036.175
2013,96,,2032.551
2012,96,,2033.454
2011,96,,2028.19
2010,96,,2030.078
2009,96,,2027.845
2008,96,,2030.377
2007,96,,2024.548
2006,96,,2028.592
2005,96,,2026.595
2004,96,,2025.01
2003,96,,2019.023
2002,96,,2022.677
2017,97,,2037.477
2016,97,,2037.34
2015,97,,2034.7
2014,97,,2034.544
2013,97,,2030.671
2012,97,,2031.249
2011,97,,2025.473
2010,97,,2031.198
2009,97,,2026.841
2008,97,,2027.012
2007,97,,2024.037
2006,97,,2027.361
2005,97,,2023.826
2004,97,,2024.525
2003,97,,2021.132
2002,97,,2025.795
2017,98,,2034.146
2016,98,,2032.852
2015,98,,2033.626
2014,98,,2031.037
2013,98,,2029.695
2012,98,,2027.68
2011,98,,2028.739
2010,98,,2026.924
2009,98,,2026.277
2008,98,,2026.052
2007,98,,2024.711
2006,98,,2023.983
2005,98,,2024.923
2004,98,,2021.106
2003,98,,2018.392
2002,98,,2022.869
2017,99,,2035.789
2016,99,,2035.037
2015,99,,2036.879
2014,99,,2033.186
2013,99,,2033.678
2012,99,,2031.29
2011,99,,2028.586
2010,99,,2030.135
2009,99,,2028.041
2008,99,,2027.794
2007,99,,2026.718
2006,99,,2026.454
2005,99,,2024.602
2004,99,,2026.419
2003,99,,2020.699
2002,99,,2023.519
2017,100,,2037.178
2016,100,,2034.088
2015,100,,2034.076
2014,100,,2032.328
2013,100,,2029.277
2012,100,,2030.131
2011,100,,2028.491
2010,100,,2026.091
2009,100,,2027.511
2008,100,,2024.494
2007,100,,2021.322
2006,100,,2023.778
2005,100,,2025.175
2004,100,,2025.223
2003,100,,2018.346
2002,100,,2022.409
2017,101,,2037.894
2016,101,,2035.804
2015,101,,2034.748
2014,101,,2033.02
2013,101,,2031.418
2012,101,,2030.108
2011,101,,2027.484
2010,101,,2027.905
2009,101,,2024.98
2008,101,,2027.581
2007,101,,2023.555
2006,101,,2025.955
2005,101,,2025.156
2004,101,,2026.426
2003,101,,2020.157
2002,101,,2025.061
2017,102,,2033.441
2016,102,,2033.631
2015,102,,2033.141
2014,102,,2031.608
2013,102,,2027.581
2012,102,,2028.491
2011,102,,2027.461
2010,102,,2026.392
2009,102,,2024.427
2008,102,,2026.26
2007,102,,2023.374
2006,102,,2022.911
2005,102,,2025.471
2004,102,,2024.666
2003,102,,2019.368
2002,102,,2021.001
2017,103,,2037.151
2016,103,,2035.428
2015,103,,2032.624
2014,103,,2032.818
2013,103,,2030.339
2012,103,,2029.066
2011,103,,2027.565
2010,103,,2024.823
2009,103,,2025.1
2008,103,,2025.507
2007,103,,2023.732
2006,103,,2023.608
2005,103,,2023.386
2004,103,,2022.295
2003,103,,2017.17
2002,103,,2022.765
2017,104,,2038.244
2016,104,,2035.031
2015,104,,2036.613
2014,104,,2035.615
2013,104,,2031.48
2012,104,,2032.399
2011,104,,2030.009
2010,104,,2032.065
2009,104,,2026.991
2008,104,,2028.244
2007,104,,2025.449
2006,104,,2025.164
2005,104,,2024.002
2004,104,,2024.754
2003,104,,2021.943
2002,104,,2026.312
2017,105,,2037.997
2016,105,,2035.9
2015,105,,2034.107
2014,105,,2034.966
2013,105,,2030.656
2012,105,,2028.747
2011,105,,2026.883
2010,105,,2029.904
2009,105,,2027.066
2008,105,,2027.461
2007,105,,2025.396
2006,105,,2026.614
2005,105,,2026.125
2004,105,,2025.315
2003,105,,2020.531
2002,105,,2024.476
2017,106,,2035.72
2016,106,,2035.661
2015,106,,2035.855
2014,106,,2032.674
2013,106,,2030.848
2012,106,,2030.339
2011,106,,2030.069
2010,106,,2028.341
2009,106,,2027.411
2008,106,,2024.215
2007,106,,2025.195
2006,106,,2023.511
2005,106,,2022.815
2004,106,,2024.564
2003,106,,2016.852
2002,106,,2022.226
2017,107,,2036.601
2016,107,,2035.222
2015,107,,2031.639
2014,107,,2034.031
2013,107,,2027.81
2012,107,,2030.328
2011,107,,2026.43
2010,107,,2030.001
2009,107,,2026.114
2008,107,,2027.266
2007,107,,2024.431
2006,107,,2025.909
2005,107,,2024.842
2004,107,,2024.985
2003,107,,2020.241
2002,107,,2023.267
2017,108,,2036.16
2016,108,,2036.332
2015,108,,2031.733
2014,108,,2033.906
2013,108,,2030.437
2012,108,,2030.091
2011,108,,2027.759
2010,108,,2029.026
2009,108,,2025.425
2008,108,,2024.962
2007,108,,2024.075
2006,108,,2023.519
2005,108,,2024.14
2004,108,,2022.049
2003,108,,2018.745
2002,108,,2021.247
2017,109,,2037.13
2016,109,,2036.666
2015,109,,2033.808
2014,109,,2036.023
2013,109,,2033.093
2012,109,,2031.634
2011,109,,2031.59
2010,109,,2028.434
2009,109,,2027.811
2008,109,,2028.538
2007,109,,2027.422
2006,109,,2025.679
2005,109,,2025.412
2004,109,,2028.181
2003,109,,2019.598
2002,109,,2024.009
2017,110,,2036.811
2016,110,,2035.413
2015,110,,2034.2
2014,110,,2034.894
2013,110,,2032.151
2012,110,,2031.651
2011,110,,2028.753
2010,110,,2026.071
2009,110,,2028.244
2008,110,,2023.982
2007,110,,2025.398
2006,110,,2023.018
2005,110,,2023.954
2004,110,,2025.474
2003,110,,2019.277
2002,110,,2023.838
2017,111,,2032.722
2016,111,,2032.69
2015,111,,2033.409
2014,111,,2030.739
2013,111,,2025.306
2012,111,,2027.048
2011,111,,2026.75
2010,111,,2026.71
2009,111,,2025.451
2008,111,,2024.332
2007,111,,2023.443
2006,111,,2020.42
2005,111,,2023.132
2004,111,,2021.767
2003,111,,2017.422
2002,111,,2018.523
2017,112,,2038.426
2016,112,,2034.53
2015,112,,2035.077
2014,112,,2030.893
2013,112,,2029.248
2012,112,,2033.466
2011,112,,2029.931
2010,112,,2029.005
2009,112,,2028.107
2008,112,,2025.762
2007,112,,2024.602
2006,112,,2023.911
2005,112,,2023.461
2004,112,,2024.401
2003,112,,2019.843
2002,112,,2024.983
2017,113,,2036.711
2016,113,,2034.119
2015,113,,2033.561
2014,113,,2032.807
2013,113,,2028.406
2012,113,,2026.791
2011,113,,2028.473
2010,113,,2028.621
2009,113,,2025.862
2008,113,,2025.872
2007,113,,2024.634
2006,113,,2023.269
2005,113,,2023.822
2004,113,,2023.798
2003,113,,2017.093
2002,113,,2022.742
2017,114,,2035.397
2016,114,,2033.258
2015,114,,2033.762
2014,114,,2032.892
2013,114,,2030.83
2012,114,,2027.958
2011,114,,2026.654
2010,114,,2026.15
2009,114,,2026.125
2008,114,,2027.303
2007,114,,2025.262
2006,114,,2022.394
2005,114,,2026.513
2004,114,,2023.568
2003,114,,2019.298
2002,114,,2022.966
2017,115,,2037.992
2016,115,,2037.799
2015,115,,2037.069
2014,115,,2037.473
2013,115,,2032.526
2012,115,,2031.062
2011,115,,2031.689
2010,115,,2030.959
2009,115,,2028.331
2008,115,,2026.877
2007,115,,2025.024
2006,115,,2025.751
2005,115,,2026.022
2004,115,,2025.343
2003,115,,2020.62
2002,115,,2024.248
2017,116,,2037.572
2016,116,,2036.176
2015,116,,2036.92
2014,116,,2034.838
2013,116,,2030.946
2012,116,,2030.01
2011,116,,2030.718
2010,116,,2030.44
2009,116,,2029.984
2008,116,,2028.813
2007,116,,2025.123
2006,116,,2024.79
2005,116,,2026.544
2004,116,,2026.007
2003,116,,2022.217
2002,116,,2025.015
2017,117,,2037.076
2016,117,,2034.574
2015,117,,2032.645
2014,117,,2034.349
2013,117,,2028.362
2012,117,,2031.447
2011,117,,2025.782
2010,117,,2028.842
2009,117,,2027.351
2008,117,,2026.849
2007,117,,2024.952
2006,117,,2025.011
2005,117,,2023.635
2004,117,,2023.417
2003,117,,2019.162
2002,117,,2021.376
2017,118,,2033.643
2016,118,,2034.853
2015,118,,2032.514
2014,118,,2032.627
2013,118,,2029.818
2012,118,,2027.397
2011,118,,2027.755
2010,118,,2024.373
2009,118,,2024.859
2008,118,,2026.266
2007,118,,2023.964
2006,118,,2021.514
2005,118,,2021.435
2004,118,,2021.414
2003,118,,2015.948
2002,118,,2020.284
2017,119,,2035.36
2016,119,,2034.73
2015,119,,2033.933
2014,119,,2034.03
2013,119,,2029.074
2012,119,,2028.696
2011,119,,2030.061
2010,119,,2026.395
2009,119,,2022.692
2008,119,,2026.492
2007,119,,2022.557
2006,119,,2021.821
2005,119,,2024.752
2004,119,,2024.012
2003,119,,2018.199
2002,119,,2019.693
2017,120,,2041.299
2016,120,,2036.309
2015,120,,2034.747
2014,120,,2035.819
2013,120,,2033.228
2012,120,,2030.173
2011,120,,2029.474
2010,120,,2029.338
2009,120,,2027.492
2008,120,,2027.215
2007,120,,2026.41
2006,120,,2025.641
2005,120,,2027.192
2004,120,,2026.808
2003,120,,2022.498
2002,120,,2022.482
2017,121,,2036.928
2016,121,,2036.138
2015,121,,2035.557
2014,121,,2034.186
2013,121,,2030.496
2012,121,,2031.127
2011,121,,2028.622
2010,121,,2031.022
2009,121,,2027.832
2008,121,,2027.89
2007,121,,2025.646
2006,121,,2025.385
2005,121,,2027.412
2004,121,,2024.273
2003,121,,2019.926
2002,121,,2025.17
2017,122,,2034.967
2016,122,,2035.312
2015,122,,2034.721
2014,122,,2033.853
2013,122,,2030.755
2012,122,,2029.276
2011,122,,2029.553
2010,122,,2028.887
2009,122,,2022.715
2008,122,,2025.791
2007,122,,2024.513
2006,122,,2024.745
2005,122,,2023.166
2004,122,,2022.626
2003,122,,2015.652
2002,122,,2024.296
2017,123,,2036.099
2016,123,,2034.277
2015,123,,2033.375
2014,123,,2030.438
2013,123,,2032.018
2012,123,,2029.709
2011,123,,2028.139
2010,123,,2029.01
2009,123,,2026.205
2008,123,,2024.129
2007,123,,2022.475
2006,123,,2024.776
2005,123,,2024.652
2004,123,,2023.978
2003,123,,2018.767
2002,123,,2022.754
2017,124,,2035.5
2016,124,,2032.166
2015,124,,2033.75
2014,124,,2032.008
2013,124,,2028.875
2012,124,,2026.778
2011,124,,2025.022
2010,124,,2025.597
2009,124,,2026.99
2008,124,,2026.599
2007,124,,2023.348
2006,124,,2021.473
2005,124,,2022.616
2004,124,,2021.431
2003,124,,2019.225
2002,124,,2021.1
2017,125,,2037.974
2016,125,,2035.364
2015,125,,2033.342
2014,125,,2036.501
2013,125,,2028.915
2012,125,,2029.35
2011,125,,2029.538
2010,125,,2030.063
2009,125,,2024.089
2008,125,,2024.822
2007,125,,2025.423
2006,125,,2025.917
2005,125,,2022.021
2004,125,,2023.228
2003,125,,2020.383
2002,125,,2024.133
2017,126,,2033.596
2016,126,,2034.922
2015,126,,2033.065
2014,126,,2031.708
2013,126,,2028.918
2012,126,,2030.939
2011,126,,2027.348
2010,126,,2028.068
2009,126,,2026.669
2008,126,,2027.536
2007,126,,2025.955
2006,126,,2024.14
2005,126,,2025.866
2004,126,,2024.408
2003,126,,2016.878
2002,126,,2023.573
2017,127,,2037.137
2016,127,,2034.837
2015,127,,2030.87
2014,127,,2030.216
2013,127,,2027.145
2012,127,,2028.278
2011,127,,2026.206
2010,127,,2026.521
2009,127,,2024.935
2008,127,,2025.728
2007,127,,2022.359
2006,127,,2020.656
2005,127,,2022.533
2004,127,,2024.197
2003,127,,2016.411
2002,127,,2022.219
2017,128,,2034.654
2016,128,,2035.292
2015,128,,2031.865
2014,128,,2032.09
2013,128,,2026.986
2012,128,,2027.429
2011,128,,2026.176
2010,128,,2026.841
2009,128,,2024.752
2008,128,,2026.176
2007,128,,2021.193
2006,128,,2021.525
2005,128,,2022.485
2004,128,,2022.676
2003,128,,2019.499
2002,128,,2020.691
2017,129,,2038.244
2016,129,,2034.987
2015,129,,2033.09
2014,129,,2033.857
2013,129,,2029.856
2012,129,,2032.418
2011,129,,2027.807
2010,129,,2029.671
2009,129,,2025.878
2008,129,,2025.387
2007,129,,2024.519
2006,129,,2024.637
2005,129,,2024.064
2004,129,,2023.279
2003,129,,2020.501
2002,129,,2024.921
2017,130,,2035.121
2016,130,,2031.832
2015,130,,2031.576
2014,130,,2034.266
2013,130,,2029.634
2012,130,,2028.416
2011,130,,2027.008
2010,130,,2026.912
2009,130,,2025.337
2008,130,,2025.008
2007,130,,2023.905
2006,130,,2021.814
2005,130,,2024.604
2004,130,,2023.775
2003,130,,2019.542
2002,130,,2020.532
2017,131,,2038.348
2016,131,,2036.531
2015,131,,2034.511
2014,131,,2035.638
2013,131,,2032.565
2012,131,,2031.271
2011,131,,2031.339
2010,131,,2029.05
2009,131,,2028.163
2008,131,,2025.14
2007,131,,2026.63
2006,131,,2026.08
2005,131,,2024.919
2004,131,,2026.715
2003,131,,2022.092
2002,131,,2023.31
2017,132,,2036.604
2016,132,,2035.649
2015,132,,2030.734
2014,132,,2032.842
2013,132,,2030.651
2012,132,,2028.182
2011,132,,2027.768
2010,132,,2025.768
2009,132,,2026.845
2008,132,,2025.635
2007,132,,2024.227
2006,132,,2022.432
2005,132,,2022.027
2004,132,,2024.548
2003,132,,2019.295
2002,132,,2023.27
2017,133,,2037.791
2016,133,,2035.138
2015,133,,2032.523
2014,133,,2035.685
2013,133,,2031.927
2012,133,,2029.175
2011,133,,2032.058
2010,133,,2029.237
2009,133,,2024.553
2008,133,,2027.595
2007,133,,2024.774
2006,133,,2026.064
2005,133,,2025.759
2004,133,,2025.039
2003,133,,2020.28
2002,133,,2025.255
2017,134,,2033.795
2016,134,,2033.546
2015,134,,2029.909
2014,134,,2030.183
2013,134,,2030.089
2012,134,,2026.315
2011,134,,2024.512
2010,134,,2025.408
2009,134,,2025.105
2008,134,,2024.216
2007,134,,2020.89
2006,134,,2021.361
2005,134,,2022.402
2004,134,,2019.996
2003,134,,2017.62
2002,134,,2018.342
2017,135,,2037.006
2016,135,,2036.238
2015,135,,2033.07
2014,135,,2035.56
2013,135,,2031.572
2012,135,,2028.084
2011,135,,2029.527
2010,135,,2030.014
2009,135,,2027.55
2008,135,,2025.426
2007,135,,2024.888
2006,135,,2024.407
2005,135,,2023.959
2004,135,,2025.411
2003,135,,2020.39
2002,135,,2023.173
2017,136,,2037.819
2016,136,,2036.768
2015,136,,2035.254
2014,136,,2036.893
2013,136,,2031.536
2012,136,,2031.12
2011,136,,2029.219
2010,136,,2028.187
2009,136,,2026.701
2008,136,,2026.781
2007,136,,2024.361
2006,136,,2025.105
2005,136,,2024.419
2004,136,,2023.634
2003,136,,2021.438
2002,136,,2024.419
2017,137,,2038.7
2016,137,,2036.09
2015,137,,2034.9
2014,137,,2034.122
2013,137,,2031.65
2012,137,,2032.357
2011,137,,2030.832
2010,137,,2031.498
2009,137,,2026.885
2008,137,,2028.764
2007,137,,2026.373
2006,137,,2024.15
2005,137,,2025.46
2004,137,,2026.059
2003,137,,2020.387
2002,137,,2026.296
2017,138,,2036.914
2016,138,,2036.152
2015,138,,2034.604
2014,138,,2033.058
2013,138,,2028.467
2012,138,,2031.767
2011,138,,2027.971
2010,138,,2027.386
2009,138,,2024.733
2008,138,,2026.924
2007,138,,2024.755
2006,138,,2024.133
2005,138,,2022.547
2004,138,,2022.455
2003,138,,2019.033
2002,138,,2024.492
2017,139,,2034.585
2016,139,,2034.634
2015,139,,2034.212
2014,139,,2034.417
2013,139,,2029.081
2012,139,,2028.728
2011,139,,2027.693
2010,139,,2026.76
2009,139,,2026.492
2008,139,,2026.61
2007,139,,2023.881
2006,139,,2024.073
2005,139,,2025.107
2004,139,,2023.096
2003,139,,2019.187
2002,139,,2021.464
2017,140,,2036.594
2016,140,,2035.805
2015,140,,2032.968
2014,140,,2034.186
2013,140,,2032.151
2012,140,,2031.633
2011,140,,2027.054
2010,140,,2029.21
2009,140,,2026.522
2008,140,,2026.182
2007,140,,2025.664
2006,140,,2025.293
2005,140,,2023.427
2004,140,,2023.673
2003,140,,2018.781
2002,140,,2023.418
2017,141,,2035.89
2016,141,,2033.586
2015,141,,2031.831
2014,141,,2031.479
2013,141,,2028.566
2012,141,,2026.193
2011,141,,2028.817
2010,141,,2025.202
2009,141,,2024.377
2008,141,,2024.566
2007,141,,2022.408
2006,141,,2024.742
2005,141,,2023.512
2004,141,,2021.785
2003,141,,2017.361
2002,141,,2022.169
2017,142,,2038.723
2016,142,,2035.032
2015,142,,2034.93
2014,142,,2033.724
2013,142,,2030.105
2012,142,,2028.851
2011,142,,2028.329
2010,142,,2028.464
2009,142,,2027.258
2008,142,,2027.598
2007,142,,2025.853
2006,142,,2025.033
2005,142,,2027.281
2004,142,,2024.421
2003,142,,2020.655
2002,142,,2025.234
2017,143,,2037.967
2016,143,,2034.366
2015,143,,2035.823
2014,143,,2034.709
2013,143,,2028.139
2012,143,,2031.18
2011,143,,2027.048
2010,143,,2026.383
2009,143,,2026.441
2008,143,,2026.512
2007,143,,2023.065
2006,143,,2024.403
2005,143,,2023.297
2004,143,,2022.715
2003,143,,2018.838
2002,143,,2022.26
2017,144,,2038.171
2016,144,,2036.318
2015,144,,2033.416
2014,144,,2032.423
2013,144,,2032.526
2012,144,,2030.381
2011,144,,2028.95
2010,144,,2026.169
2009,144,,2027.727
2008,144,,2027.376
2007,144,,2024.819
2006,144,,2025.684
2005,144,,2025.64
2004,144,,2026.462
2003,144,,2018.847
2002,144,,2024.689
2017,145,,2035.691
2016,145,,2035.832
2015,145,,2033.007
2014,145,,2035.215
2013,145,,2029.708
2012,145,,2029.268
2011,145,,2027.422
2010,145,,2026.554
2009,145,,2025.982
2008,145,,2025.14
2007,145,,2024.265
2006,145,,2024.721
2005,145,,2023.777
2004,145,,2021.512
2003,145,,2019.947
2002,145,,2023.873
2017,146,,2036.246
2016,146,,2036.688
2015,146,,2035.758
2014,146,,2036.063
2013,146,,2031.672
2012,146,,2031.237
2011,146,,2028.504
2010,146,,2029.682
2009,146,,2024.971
2008,146,,2028.505
2007,146,,2024.734
2006,146,,2026.483
2005,146,,2026.348
2004,146,,2026.92
2003,146,,2021.071
2002,146,,2024.454
2017,147,,2035.487
2016,147,,2033.703
2015,147,,2034.766
2014,147,,2034.667
2013,147,,2030.549
2012,147,,2028.692
2011,147,,2027.127
2010,147,,2026.991
2009,147,,2025.394
2008,147,,2024.244
2007,147,,2023.759
2006,147,,2021.917
2005,147,,2023.021
2004,147,,2023.297
2003,147,,2017.183
2002,147,,2021.915
2017,148,,2036.039
2016,148,,2036.587
2015,148,,2033.755
2014,148,,2032.736
2013,148,,2030.155
2012,148,,2028.902
2011,148,,2027.613
2010,148,,2028.332
2009,148,,2025.193
2008,148,,2027.14
2007,148,,2023.733
2006,148,,2023.988
2005,148,,2022.888
2004,148,,2024.804
2003,148,,2022.437
2002,148,,2021.717
2017,149,,2036.368
2016,149,,2034.719
2015,149,,2031.153
2014,149,,2034.209
2013,149,,2029.941
2012,149,,2026.907
2011,149,,2027.499
2010,149,,2026.537
2009,149,,2026.728
2008,149,,2023.929
2007,149,,2024.59
2006,149,,2022.371
2005,149,,2025.279
2004,149,,2023.187
2003,149,,2017.707
2002,149,,2021.497
2017,150,,2034.403
2016,150,,2032.075
2015,150,,2031.333
2014,150,,2031.272
2013,150,,2027.851
2012,150,,2027.021
2011,150,,2027.803
2010,150,,2024.942
2009,150,,2022.836
2008,150,,2023.185
2007,150,,2020.434
2006,150,,2019.061
2005,150,,2024.521
2004,150,,2019.005
2003,150,,2017.335
2002,150,,2019.514
2017,151,,2038.275
2016,151,,2036.529
2015,151,,2038.69
2014,151,,2037.124
2013,151,,2032.473
2012,151,,2030.674
2011,151,,2031.501
2010,151,,2028.163
2009,151,,2026.974
2008,151,,2028.458
2007,151,,2024.32
2006,151,,2026.297
2005,151,,2025.734
2004,151,,2025.503
2003,151,,2022.283
2002,151,,2024.8
2017,152,,2036.968
2016,152,,2036.351
2015,152,,2034.818
2014,152,,2033.853
2013,152,,2028.695
2012,152,,2030.913
2011,152,,2030.969
2010,152,,2027.885
2009,152,,2027.212
2008,152,,2027.47
2007,152,,2027.078
2006,152,,2024.605
2005,152,,2024.432
2004,152,,2023.248
2003,152,,2019.303
2002,152,,2024.315
2017,153,,2037.544
2016,153,,2036.077
2015,153,,2035.22
2014,153,,2035.462
2013,153,,2030.929
2012,153,,2031.552
2011,153,,2028.802
2010,153,,2027.969
2009,153,,2026.542
2008,153,,2028.685
2007,153,,2026.27
2006,153,,2024.929
2005,153,,2026.787
2004,153,,2025.694
2003,153,,2021.121
2002,153,,2023.233
2017,154,,2036.164
2016,154,,2033.841
2015,154,,2031.368
2014,154,,2032.868
2013,154,,2028.699
2012,154,,2029.32
2011,154,,2029.908
2010,154,,2027.723
2009,154,,2024.642
2008,154,,2025.965
2007,154,,2025.352
2006,154,,2022.134
2005,154,,2024.729
2004,154,,2027.344
2003,154,,2018.822
2002,154,,2021.668
2017,155,,2034.698
2016,155,,2034.363
2015,155,,2035.132
2014,155,,2033.803
2013,155,,2028.947
2012,155,,2028.357
2011,155,,2027.797
2010,155,,2029.534
